internalTaxonId,scientificName,name,language,main
22721686,Setophaga occidentalis,Hermit Warbler,English,true
22724793,Setophaga dominica,Yellow-throated Warbler,English,true
22721731,Setophaga palmarum,Palm Warbler,English,true
22721673,Setophaga caerulescens,Black-throated Blue Warbler,English,true
22721734,Setophaga castanea,Bay-breasted Warbler,English,true
22721639,Setophaga americana,Northern Parula,English,true
22721830,Geothlypis tolmiei,MacGillivray's Warbler,English,true
22721776,Limnothlypis swainsonii,Swainson's Warbler,English,true
22679597,Callipepla douglasii,Elegant Quail,English,true
22679780,Dendrocygna autumnalis,Black-bellied Whistling Duck,English,false
22679780,Dendrocygna autumnalis,Black-bellied Whistling-Duck,English,false
22679780,Dendrocygna autumnalis,Black-bellied Whistling-duck,English,true
22729706,Phoenicopterus ruber,Caribbean Flamingo,English,false
22729706,Phoenicopterus ruber,American Flamingo,English,true
22679473,Lagopus leucura,White-tailed Ptarmigan,English,true
22696574,Podilymbus podiceps,Pied-billed Grebe,English,true
22721610,Vermivora cyanoptera,Blue-winged Warbler,English,true
22721779,Seiurus aurocapilla,Ovenbird,English,true
103798425,Setophaga coronata,Myrtle Warbler,English,true
103798482,Setophaga auduboni,Audubon's Warbler,English,true
22696571,Tachybaptus dominicus,Least Grebe,English,true
22679591,Oreortyx pictus,Mountain Quail,English,true
22734695,Dendragapus fuliginosus,Sooty Grouse,English,true
22733619,Branta hutchinsii,Cackling Goose,English,true
22690296,Patagioenas flavirostris,Red-billed Pigeon,English,true
22711029,Mimus gilvus,Tropical Mockingbird,English,true
22711020,Melanotis caerulescens,Blue Mockingbird,English,true
22696631,Aechmophorus occidentalis,Western Grebe,English,true
22708914,Turdus grayi,Clay-colored Robin,English,false
22708914,Turdus grayi,Clay-coloured Thrush,English,false
22708914,Turdus grayi,Clay-colored Thrush,English,true
22680233,Spatula cyanoptera,Cinnamon Teal,English,true
22708631,Catharus aurantiirostris,Orange-billed Nightingale-Thrush,English,false
22708631,Catharus aurantiirostris,Orange-billed Nightingale-thrush,English,true
22679500,Bonasa umbellus,Ruffed Grouse,English,true
22680402,Aythya affinis,Lesser Scaup,English,true
22708587,Myadestes townsendi,Townsend's Solitaire,English,true
22708550,Sialia sialis,Eastern Bluebird,English,true
103889499,Turdus migratorius,American Robin,English,true
22708938,Turdus assimilis,White-throated Robin,English,false
22708938,Turdus assimilis,White-throated Thrush,English,true
103881682,Catharus ustulatus,Russet-backed Thrush,English,true
103881981,Catharus swainsoni,Swainson's Thrush,English,true
22712594,Regulus satrapa,Golden-crowned Kinglet,English,true
22711594,Polioptila nigriceps,Black-capped Gnatcatcher,English,true
22711585,Polioptila californica,California Gnatcatcher,English,true
22690774,Columbina passerina,Common Ground-dove,English,false
22690774,Columbina passerina,Common Ground-Dove,English,false
22690774,Columbina passerina,Common Ground Dove,English,true
22690784,Columbina talpacoti,Ruddy Ground-dove,English,false
22690784,Columbina talpacoti,Ruddy Ground-Dove,English,false
22690784,Columbina talpacoti,Ruddy Ground Dove,English,true
22711377,Thryomanes bewickii,Bewick's Wren,English,true
22690966,Geotrygon montana,Ruddy Quail-dove,English,false
22690966,Geotrygon montana,Ruddy Quail-Dove,English,true
103887192,Thryothorus ludovicianus,Carolina Wren,English,true
22712028,Psaltriparus minimus,Bushtit,English,false
22712028,Psaltriparus minimus,American Bushtit,English,true
22705182,Vireo huttoni,Hutton's Vireo,English,true
22705231,Vireo plumbeus,Plumbeous Vireo,English,true
22705248,Vireo flavoviridis,Yellow-green Vireo,English,true
22700689,Tityra semifasciata,Masked Tityra,English,true
22729044,Leuconotopicus arizonae,Arizona Woodpecker,English,true
22681166,Leuconotopicus villosus,Hairy Woodpecker,English,true
22693388,Calidris temminckii,Bécasseau de Temminck,French,false
22693388,Calidris temminckii,الطيطوى الصغيرة الرمادية,Arabic,false
22693388,Calidris temminckii,Temminck's Stint,English,true
22684337,Coccyzus minor,Mangrove Cuckoo,English,true
22736398,Antrostomus arizonae,Mexican Whip-poor-will,English,true
22688202,Calypte costae,Costa's Hummingbird,English,true
22688293,Selasphorus platycercus,Broad-tailed Hummingbird,English,true
22684328,Coccyzus erythropthalmus,Black-billed Cuckoo,English,true
22684458,Geococcyx californianus,Greater Roadrunner,English,true
155660662,Megascops asio,Autillo yanqui,English,false
155660662,Megascops asio,Eastern Screech Owl,English,false
155660662,Megascops asio,Eastern Screech-Owl,English,false
155660662,Megascops asio,Ostkreischeule,German,false
155660662,Megascops asio,Petit-duc maculé,French,false
155660662,Megascops asio,Eastern Screech-owl,English,true
22683623,Megaceryle alcyon,Belted Kingfisher,English,true
22726838,Trogon ambiguus,Coppery-tailed Trogon,English,true
22686259,Amazona viridigenalis,Green-cheeked Amazon,English,false
22686259,Amazona viridigenalis,Red-crowned Parrot,English,false
22686259,Amazona viridigenalis,Amapola,Spanish; Castilian,false
22686259,Amazona viridigenalis,Amazona Tamaulipeca,Spanish; Castilian,false
22686259,Amazona viridigenalis,Loro Cabeza Roja,Spanish; Castilian,false
22686259,Amazona viridigenalis,Loro Tamaulipeco,Spanish; Castilian,false
22686259,Amazona viridigenalis,Red-crowned Amazon,English,true
22718591,Anthus spragueii,Sprague's Pipit,English,true
22728472,Centrocercus minimus,Gunnison Grouse,English,false
22728472,Centrocercus minimus,Gunnison Sage Grouse,English,false
22728472,Centrocercus minimus,Gunnison Sage-Grouse,English,false
22728472,Centrocercus minimus,Gunnison Grouse,English,true
22693414,Calidris acuminata,Bécasseau à queue pointue,French,false
22693414,Calidris acuminata,Sharp-tailed Sandpiper,English,true
22690733,Ectopistes migratorius,Passenger Pigeon,English,true
103764950,Carduelis carduelis,Καρδερίνα,"Greek, Modern (1453-)",false
103764950,Carduelis carduelis,European Goldfinch,English,true
22736393,Antrostomus vociferus,Eastern Whip-poor-will,English,true
22697997,Pterodroma longirostris,Fardela de Masafuera,Spanish; Castilian,false
22697997,Pterodroma longirostris,Petrel de Más Afuera,Spanish; Castilian,false
22697997,Pterodroma longirostris,Stejneger's Petrel,English,true
132467692,Puffinus newelli,Newell's Shearwater,English,true
22705159,Vireo atricapilla,Black-capped Vireo,English,true
22720863,Melamprosops phaeosoma,Black-faced Honeycreeper,English,false
22720863,Melamprosops phaeosoma,Po'o-uli,English,false
22720863,Melamprosops phaeosoma,Poo-uli,English,true
62026481,Gelochelidon nilotica,الخرشنة نورسية المنقار,Arabic,false
62026481,Gelochelidon nilotica,Γελογλάρονο,"Greek, Modern (1453-)",false
62026481,Gelochelidon nilotica,Common Gull-billed Tern,English,true
22680247,Spatula clypeata,Shoveler,English,false
22680247,Spatula clypeata,Canard souchet,French,false
22680247,Spatula clypeata,"أبو مجرف, أ الكيش",Arabic,false
22680247,Spatula clypeata,Χουλιαρόπαπια,"Greek, Modern (1453-)",false
22680247,Spatula clypeata,Northern Shoveler,English,true
22693862,Charadrius leschenaultii,Greater Sand-Plover,English,false
22693862,Charadrius leschenaultii,Large Sand Dotterel,English,false
22693862,Charadrius leschenaultii,Pluvier du désert,French,false
22693862,Charadrius leschenaultii,زقزاق الرمل الكبير,Arabic,false
22693862,Charadrius leschenaultii,Ερημοσφυριχτής,"Greek, Modern (1453-)",false
22693862,Charadrius leschenaultii,Greater Sandplover,English,true
22680301,Anas acuta,Pintail,English,false
22680301,Anas acuta,Canard pilet,French,false
22680301,Anas acuta,البلبول الشائع,Arabic,false
22680301,Anas acuta,Ψαλίδα,"Greek, Modern (1453-)",false
22680301,Anas acuta,Northern Pintail,English,true
22689778,Antrostomus carolinensis,Chuck-will's-widow,English,true
22696916,Egretta rufescens,Reddish Egret,English,true
22693363,Calidris canutus,Knot,English,false
22693363,Calidris canutus,Lesser Knot,English,false
22693363,Calidris canutus,Bécasseau maubèche,French,false
22693363,Calidris canutus,Red Knot,English,true
22708670,Hylocichla mustelina,Wood Thrush,English,true
22692913,Fulica atra,Common Coot,English,false
22692913,Fulica atra,Coot,English,false
22692913,Fulica atra,European Coot,English,false
22692913,Fulica atra,Foulque macroule,French,false
22692913,Fulica atra,"الغر, الغراء, دجاجة ماء",Arabic,false
22692913,Fulica atra,Φαλαρίδα,"Greek, Modern (1453-)",false
22692913,Fulica atra,Eurasian Coot,English,true
22720560,Haemorhous cassinii,Cassin's Finch,English,true
22698209,Ardenna grisea,Fardela negra,Spanish; Castilian,false
22698209,Ardenna grisea,Pardela oscura,Spanish; Castilian,false
22698209,Ardenna grisea,Pardela sombría,Spanish; Castilian,false
22698209,Ardenna grisea,Puffin fuligineux,French,false
22698209,Ardenna grisea,جلم اسحم,Arabic,false
22698209,Ardenna grisea,Sooty Shearwater,English,true
22693356,Calidris virgata,Surfbird,English,true
22727811,Streptopelia decaocto,Collared Dove,English,false
22727811,Streptopelia decaocto,"الفاختة, الفاختة المطوقة, اليمامة المطوقة",Arabic,false
22727811,Streptopelia decaocto,Eurasian Collared-dove,English,true
22718379,Motacilla citreola,Bergeronnette citrine,French,false
22718379,Motacilla citreola,"الصقعاء, راعية الخيل الغبراء صعوة",Arabic,false
22718379,Motacilla citreola,Citrine Wagtail,English,true
22678911,Perdix perdix,Gray Partridge,English,false
22678911,Perdix perdix,Partridge,English,false
22678911,Perdix perdix,Grey Partridge,English,true
22696453,Falco columbarius,Faucon émerillon,French,false
22696453,Falco columbarius,Merlin,English,true
22694591,Thalasseus sandvicensis,Sterne caugek,French,false
22694591,Thalasseus sandvicensis,خرشنة الساندويش,Arabic,false
22694591,Thalasseus sandvicensis,Χειμωνογλάρονο,"Greek, Modern (1453-)",false
22694591,Thalasseus sandvicensis,Sandwich Tern,English,true
22696993,Ardea cinerea,Gray Heron,English,false
22696993,Ardea cinerea,Héron cendré,French,false
22696993,Ardea cinerea,"البلشون الرمادي,  مالك الحزين الرمادي",Arabic,false
22696993,Ardea cinerea,Σταχτοτσικνιάς,"Greek, Modern (1453-)",false
22696993,Ardea cinerea,Grey Heron,English,true
22693369,Calidris alba,Bécasseau sanderling,French,false
22693369,Calidris alba,المدروان,Arabic,false
22693369,Calidris alba,Sanderling,English,true
22694730,Onychoprion anaethetus,Sterne bridée,French,false
22694730,Onychoprion anaethetus,الخرشنة المُلجَمة,Arabic,false
22694730,Onychoprion anaethetus,Bridled Tern,English,true
22693289,Tringa brevipes,Gray-tailed Tattler,English,false
22693289,Tringa brevipes,Siberian (Grey-tailed) Tattler,English,false
22693289,Tringa brevipes,Chevalier de Sibérie,French,false
22693289,Tringa brevipes,Grey-tailed Tattler,English,true
103822471,Motacilla tschutschensis,Eastern Yellow Wagtail,English,true
22693452,Calidris pygmaea,Spoonbill Sandpiper,English,false
22693452,Calidris pygmaea,Spoon-billed Sandpiper,English,true
22698535,Hydrobates tristrami,Tristram's Storm Petrel,English,false
22698535,Hydrobates tristrami,Tristram's Storm-Petrel,English,false
22698535,Hydrobates tristrami,Tristram's Storm-petrel,English,true
22708574,Myadestes lanaiensis,Hawaiian Thrush,English,false
22708574,Myadestes lanaiensis,Oloma'o,English,false
22708574,Myadestes lanaiensis,Olomao,English,true
22725044,Acanthis flammea,Common Redpoll,English,false
22725044,Acanthis flammea,Redpoll,English,true
22721012,Emberiza schoeniclus,Common Reed Bunting,English,false
22721012,Emberiza schoeniclus,Reed Bunting,English,true
22720030,Fringilla coelebs,Chaffinch,English,false
22720030,Fringilla coelebs,Eurasian Chaffinch,English,false
22720030,Fringilla coelebs,Pinson des arbres,French,false
22720030,Fringilla coelebs,Σπίνος,"Greek, Modern (1453-)",false
22720030,Fringilla coelebs,Common Chaffinch,English,true
22718575,Anthus rubescens,American Pipit,English,false
22718575,Anthus rubescens,Buff-bellied Pipit,English,true
22727969,Himantopus himantopus," الكرسوع, الكرسوع أبومغازل",Arabic,false
22727969,Himantopus himantopus,Black-winged Stilt,English,true
22678691,Alectoris chukar,Chuckar,English,false
22678691,Alectoris chukar,Chukar Partridge,English,false
22678691,Alectoris chukar,Perdrix chukar,French,false
22678691,Alectoris chukar, الشنار (الحجل),Arabic,false
22678691,Alectoris chukar,Chukar,English,true
22680186,Anas platyrhynchos,Common Mallard,English,false
22680186,Anas platyrhynchos,Northern Mallard,English,false
22680186,Anas platyrhynchos,Canard colvert,French,false
22680186,Anas platyrhynchos,"البُركة,  الخضيري",Arabic,false
22680186,Anas platyrhynchos,Πρασινοκέφαλη Πάπια,"Greek, Modern (1453-)",false
22680186,Anas platyrhynchos,Mallard,English,true
22697043,Ardea alba,Great White Egret,English,false
22697043,Ardea alba,Great White Heron,English,false
22697043,Ardea alba,Grande aigrette,French,false
22697043,Ardea alba,"البلشون الأبيض الكبير, بيوضي كبير",Arabic,false
22697043,Ardea alba,Αργυροτσικνιάς,"Greek, Modern (1453-)",false
22697043,Ardea alba,Great White Egret,English,true
22698188,Ardenna carneipes,Pardela negruzca,Spanish; Castilian,false
22698188,Ardenna carneipes,Pardela paticlara,Spanish; Castilian,false
22698188,Ardenna carneipes,Puffin à pieds pâles,French,false
22698188,Ardenna carneipes,جلم لحمي القدمين,Arabic,false
22698188,Ardenna carneipes,Flesh-footed Shearwater,English,true
22693052,Scolopax rusticola,Woodcock,English,false
22693052,Scolopax rusticola,Eurasian Woodcock,English,true
22694656,Sternula albifrons,Sterne naine,French,false
22694656,Sternula albifrons,Νανογλάρονο,"Greek, Modern (1453-)",false
22694656,Sternula albifrons,Little Tern,English,true
22697109,Bubulcus ibis,Héron garde-boeufs,French,false
22697109,Bubulcus ibis,Γελαδάρης,"Greek, Modern (1453-)",false
22697109,Bubulcus ibis, أبوقردان,Arabic,false
22697109,Bubulcus ibis,Cattle Egret,English,true
22693359,Calidris tenuirostris,Bécasseau d'Anadyr,French,false
22693359,Calidris tenuirostris, الطيطوى الكبيرة,Arabic,false
22693359,Calidris tenuirostris,Great Knot,English,true
22693770,Charadrius dubius,Petit Gravelot,French,false
22693770,Charadrius dubius, الزقزاق المطوق الصغير,Arabic,false
22693770,Charadrius dubius,Little Ringed Plover,English,true
22693759,Charadrius hiaticula,Ringed Plover,English,false
22693759,Charadrius hiaticula,Grand Gravelot,French,false
22693759,Charadrius hiaticula,الزقزاق المطوق,Arabic,false
22693759,Charadrius hiaticula,Common Ringed Plover,English,true
22694787,Chlidonias niger,Guifette noire,French,false
22694787,Chlidonias niger,Μαυρογλάρονο,"Greek, Modern (1453-)",false
22694787,Chlidonias niger,Black Tern,English,true
22690066,Columba livia,Common Pigeon,English,false
22690066,Columba livia,Rock Dove,English,false
22690066,Columba livia,Pigeon Biset,French,false
22690066,Columba livia,حمام ازرق,Arabic,false
22690066,Columba livia,Rock Dove,English,true
22693251,Xenus cinereus,Chevalier de Térek,French,false
22693251,Xenus cinereus,طيطوى الرمل,Arabic,false
22693251,Xenus cinereus,Ρωσότρυγγας,"Greek, Modern (1453-)",false
22693251,Xenus cinereus,Terek Sandpiper,English,true
22694524,Hydroprogne caspia,Sterne caspienne,French,false
22694524,Hydroprogne caspia,Καρατζάς,"Greek, Modern (1453-)",false
22694524,Hydroprogne caspia, الخرشنة القزوينية,Arabic,false
22694524,Hydroprogne caspia,Caspian Tern,English,true
22697211,Nycticorax nycticorax,Black-crowned Night-heron,English,false
22697211,Nycticorax nycticorax,Black-Crowned Night Heron,English,false
22697211,Nycticorax nycticorax,Night Heron,English,false
22697211,Nycticorax nycticorax,Héron bihoreau,French,false
22697211,Nycticorax nycticorax,"الواق الأخضر الصغير, غراب الليل",Arabic,false
22697211,Nycticorax nycticorax,Νυχτοκόρακας,"Greek, Modern (1453-)",false
22697211,Nycticorax nycticorax,Black-crowned Night Heron,English,true
22721007,Emberiza pallasi,Pallas's Reed Bunting,English,false
22721007,Emberiza pallasi,Pallas's Reed Hunting,English,false
22721007,Emberiza pallasi,Pallas's Bunting,English,true
103818789,Passer domesticus,"الدوري البلدي, العصفور الدوري",Arabic,false
103818789,Passer domesticus,Σπιτοσπουργίτης,"Greek, Modern (1453-)",false
103818789,Passer domesticus,House Sparrow,English,true
22696792,Phalacrocorax carbo,Black Shag,English,false
22696792,Phalacrocorax carbo,Cormorant,English,false
22696792,Phalacrocorax carbo,White-breasted Cormorant,English,false
22696792,Phalacrocorax carbo,Grand Cormoran,French,false
22696792,Phalacrocorax carbo,Κορμοράνος,"Greek, Modern (1453-)",false
22696792,Phalacrocorax carbo," الغاق الكبير, الغاق الكبير ، اللوهة, غراب البحر, غراب البحر الكبير",Arabic,false
22696792,Phalacrocorax carbo,Great Cormorant,English,true
22693490,Phalaropus lobatus,Ερυθρόλαιμος Φαλαρόποδας,English,false
22693490,Phalaropus lobatus,Phalarope à bec étroit,French,false
22693490,Phalaropus lobatus,الطيطوى حمراء الرقبة,Arabic,false
22693490,Phalaropus lobatus,Red-necked Phalarope,English,true
22697422,Plegadis falcinellus,Ibis falcinelle,French,false
22697422,Plegadis falcinellus,أبو منجل الأسود,Arabic,false
22697422,Plegadis falcinellus,Χαλκόκοτα,"Greek, Modern (1453-)",false
22697422,Plegadis falcinellus,Glossy Ibis,English,true
22693735,Pluvialis fulva,Pacific Golden-Plover,English,false
22693735,Pluvialis fulva,Pluvier doré oriental,French,false
22693735,Pluvialis fulva,زقزاق الباسيفيك,Arabic,false
22693735,Pluvialis fulva,Pacific Golden Plover,English,true
103815961,Riparia riparia,Bank Swallow,English,false
103815961,Riparia riparia,Sand Martin,English,false
103815961,Riparia riparia,"خطاف الرمال, خطاف الرمال الرقيعي, سنونو الرمل",Arabic,false
103815961,Riparia riparia,Οχθοχελίδονο,"Greek, Modern (1453-)",false
103815961,Riparia riparia,Collared Sand Martin,English,true
22694623,Sterna hirundo,Sterne pierregarin,French,false
22694623,Sterna hirundo,"الخرشنة الشائعة,  خطاف البحر",Arabic,false
22694623,Sterna hirundo,Ποταμογλάρονο,"Greek, Modern (1453-)",false
22694623,Sterna hirundo,Common Tern,English,true
22688504,Tyto alba,Chouette Effraie,French,false
22688504,Tyto alba,الهامة,Arabic,false
22688504,Tyto alba,Τυτώ,"Greek, Modern (1453-)",false
22688504,Tyto alba,Common Barn-owl,English,true
22694308,Larus canus,Common Gull,English,false
22694308,Larus canus,Goéland cendré,French,false
22694308,Larus canus,Θυελλόγλαρος,"Greek, Modern (1453-)",false
22694308,Larus canus,Mew Gull,English,true
22729877,Larus glaucoides,Thayer's Gull,English,false
22729877,Larus glaucoides,Iceland Gull,English,true
62030590,Larus smithsonianus,American Herring Gull,English,false
62030590,Larus smithsonianus,Arctic Herring Gull,English,true
22709192,Muscicapa striata,Gobemouche gris,French,false
22709192,Muscicapa striata,Σταχτομυγοχάφτης,"Greek, Modern (1453-)",false
22709192,Muscicapa striata,Spotted Flycatcher,English,true
22692479,Rallus limicola,Virginia Rail,English,true
22694497,Rissa tridactyla,Kittiwake,English,false
22694497,Rissa tridactyla,Mouette tridactyle,French,false
22694497,Rissa tridactyla,Black-legged Kittiwake,English,true
22728950,Urile pelagicus,Baird's cormorant,English,false
22728950,Urile pelagicus,Kenyon's Shag,English,false
22728950,Urile pelagicus,Pelagic shag,English,false
22728950,Urile pelagicus,Resplendent cormorant,English,false
22728950,Urile pelagicus,Cormoran pelagico,Spanish; Castilian,false
22728950,Urile pelagicus,cormoran pelagique,French,false
22728950,Urile pelagicus,Meerschabe,German,false
22728950,Urile pelagicus,Nordpazifischenkormoran,German,false
22728950,Urile pelagicus,Pato sargento,Spanish; Castilian,false
22728950,Urile pelagicus,Pelagic Cormorant,English,true
22698039,Pterodroma ultima,Fardela de Murphy,Spanish; Castilian,false
22698039,Pterodroma ultima,Petrel de Murphy,Spanish; Castilian,false
22698039,Pterodroma ultima,Murphy's Petrel,English,true
22696637,Phaethon aethereus,Phaéton à bec rouge,French,false
22696637,Phaethon aethereus,رئيس البحر,Arabic,false
22696637,Phaethon aethereus,Red-billed Tropicbird,English,true
22694479,Xema sabini,Mouette de Sabine,French,false
22694479,Xema sabini,Sabine's Gull,English,true
22679896,Anser caerulescens,Snow Goose,English,true
22693594,Burhinus bistriatus,Double-striped Thick-knee,English,true
22690750,Zenaida aurita,Zenaida Dove,English,true
22693842,Charadrius collaris,Collared Plover,English,true
22697710,Jabiru mycteria,Jabiru,English,true
22697733,Fregata minor,Great Frigatebird,English,false
22697733,Fregata minor,Frégate du Pacifique,French,false
22697733,Fregata minor,Great Frigatebird,English,true
22685745,Eupsittula pertinax,Brown-throated Parakeet,English,true
22728182,Butorides striata,Striated Heron,English,false
22728182,Butorides striata,بلشون محزز,Arabic,false
22728182,Butorides striata,Green-backed Heron,English,true
22694799,Anous minutus,Noddi noir,French,false
22694799,Anous minutus,Black Noddy,English,true
22696645,Phaethon lepturus,Phaéton à queue blanche,French,false
22696645,Phaethon lepturus,White-tailed Tropicbird,English,true
22696641,Phaethon rubricauda,Phaéton à queue rouge,French,false
22696641,Phaethon rubricauda,Red-tailed Tropicbird,English,true
22682744,Euptilotis neoxenus,Eared Trogon,English,false
22682744,Euptilotis neoxenus,Eared Quetzal,English,true
22687110,Colibri thalassinus,Green Violet-ear,English,false
22687110,Colibri thalassinus,Green Violetear,English,true
22687125,Anthracothorax prevostii,Green-breasted Mango,English,true
22688135,Heliomaster constantii,Plain-capped Starthroat,English,true
22687583,Saucerottia beryllina,Berylline Hummingbird,English,true
22687428,Basilinna leucotis,White-eared Hummingbird,English,true
22687424,Basilinna xantusii,Xantus's Hummingbird,English,true
22689122,Ciccaba virgata,Mottled Owl,English,true
22686476,Streptoprocne zonaris,White-collared Swift,English,true
22695729,Geranospiza caerulescens,Crane Hawk,English,true
22695880,Rupornis magnirostris,Roadside Hawk,English,true
22690854,Leptotila verreauxi,White-tipped Dove,English,true
22731776,Sporophila morelleti,White-collared Seedeater,English,true
22689325,Micrathene whitneyi,Elf Owl,English,true
22694906,Aethia psittacula,Parakeet Auklet,English,true
22694921,Aethia pusilla,Least Auklet,English,true
22694918,Aethia pygmaea,Whiskered Auklet,English,true
22694931,Fratercula corniculata,Horned Puffin,English,true
22694934,Fratercula cirrhata,Tufted Puffin,English,true
22689717,Chordeiles gundlachii,Antillean Nighthawk,English,true
22689731,Nyctidromus albicollis,Pauraque,English,false
22689731,Nyctidromus albicollis,Pauraque,English,true
22689801,Antrostomus ridgwayi,Buff-collared Nightjar,English,true
22721633,Leiothlypis crissalis,Colima Warbler,English,true
103798640,Setophaga pitiayumi,Tropical Parula,English,true
22683634,Megaceryle torquata,Ringed Kingfisher,English,true
22683652,Chloroceryle americana,Green Kingfisher,English,true
22694476,Rhodostethia rosea,Ross's Gull,English,true
22694340,Larus livens,Yellow-footed Gull,English,true
22694794,Anous stolidus,Common Noddy,English,false
22694794,Anous stolidus,Noddi brun,French,false
22694794,Anous stolidus,Brown Noddy,English,true
22694740,Onychoprion fuscatus,Sterne fuligineuse,French,false
22694740,Onychoprion fuscatus,Sooty Tern,English,true
22684434,Crotophaga ani,Smooth-billed Ani,English,true
22692275,Coturnicops noveboracensis,Yellow Rail,English,true
22693550,Jacana spinosa,Northern Jacana,English,true
22698201,Ardenna gravis,Greater Shearwater,English,false
22698201,Ardenna gravis,Puffin majeur,French,false
22698201,Ardenna gravis,Great Shearwater,English,true
22687664,Lampornis clemenciae,Blue-throated Hummingbird,English,false
22687664,Lampornis clemenciae,Blue-throated Mountaingem,English,false
22687664,Lampornis clemenciae,Blue-throated Mountain-gem,English,true
22688185,Calothorax lucifer,Lucifer Sheartail,English,false
22688185,Calothorax lucifer,Lucifer Hummingbird,English,true
22725767,Cynanthus latirostris,Broad-billed Hummingbird,English,true
22687606,Amazilia yucatanensis,Buff-bellied Hummingbird,English,true
22687624,Leucolia violiceps,Violet-crowned Hummingbird,English,true
22698572,Hydrobates furcatus,Fork-tailed Storm Petrel,English,false
22698572,Hydrobates furcatus,Fork-tailed Storm-Petrel,English,false
22698572,Hydrobates furcatus,Fork-tailed Storm-petrel,English,true
22698557,Hydrobates melania,Black Storm Petrel,English,false
22698557,Hydrobates melania,Black Storm-Petrel,English,false
22698557,Hydrobates melania,Black Storm-petrel,English,true
22697724,Fregata magnificens,Frégate superbe,French,false
22697724,Fregata magnificens,Magnificent Frigatebird,English,true
22696683,Sula nebouxii,Blue-footed Booby,English,true
22696694,Sula sula,Fou à pieds rouges,French,false
22696694,Sula sula,Red-footed Booby,English,true
22694971,Chondrohierax uncinatus,Hook-billed Kite,English,true
22695048,Rostrhamus sociabilis,Snail Kite,English,true
22735514,Buteogallus anthracinus,Common Black-Hawk,English,false
22735514,Buteogallus anthracinus,Common Black Hawk,English,true
22695906,Geranoaetus albicaudatus,White-tailed Hawk,English,true
22727773,Buteo plagiatus,Grey Hawk,English,true
22695897,Buteo brachyurus,Short-tailed Hawk,English,true
22695926,Buteo albonotatus,Zone-tailed Hawk,English,true
22721740,Setophaga cerulea,Cerulean Warbler,English,true
22679514,Tympanuchus cupido,Greater Prairie Chicken,English,false
22679514,Tympanuchus cupido,Greater Prairie-Chicken,English,false
22679514,Tympanuchus cupido,Greater Prairie-chicken,English,true
22728956,Colinus virginianus,Bobwhite,English,false
22728956,Colinus virginianus,Bobwhite Quail,English,false
22728956,Colinus virginianus,Northern Bobwhite,English,true
22732425,Melanitta americana,American Scoter,English,false
22732425,Melanitta americana,Black Scoter,English,true
22690229,Patagioenas leucocephala,White-crowned Pigeon,English,true
22686440,Cypseloides niger,Black Swift,English,true
22688296,Selasphorus rufus,Rufous Hummingbird,English,true
22731577,Rallus obsoletus,Western Rail,English,false
22731577,Rallus obsoletus,Ridgway's Rail,English,true
22692353,Laterallus jamaicensis,Black Rail,English,true
62155060,Rallus elegans,King Rail,English,true
22693170,Numenius borealis,Chorlito Esquimal,Spanish; Castilian,false
22693170,Numenius borealis,Chorlo Polar,Spanish; Castilian,false
22693170,Numenius borealis,Zarapito Boreal,Spanish; Castilian,false
22693170,Numenius borealis,Zarapito Esquimal,Spanish; Castilian,false
22693170,Numenius borealis,Zarapito Polar,Spanish; Castilian,false
22693170,Numenius borealis,Eskimo Curlew,English,true
22693876,Charadrius montanus,Mountain Plover,English,true
22694296,Larus heermanni,Heermann's Gull,English,true
22694716,Onychoprion aleuticus,Aleutian Tern,English,true
22694552,Thalasseus elegans,Charrán elegante,Spanish; Castilian,false
22694552,Thalasseus elegans,Gaviotín,Spanish; Castilian,false
22694552,Thalasseus elegans,Pagaza elegante,Spanish; Castilian,false
22694552,Thalasseus elegans,Elegant Tern,English,true
22694870,Brachyramphus marmoratus,Marbled Murrelet,English,true
62101249,Synthliboramphus scrippsi,Mérgulo de Scripps,Spanish; Castilian,false
62101249,Synthliboramphus scrippsi,Scripps's Murrelet,English,true
22694887,Synthliboramphus craveri,Craveri's Murrelet,English,true
22720844,Drepanis coccinea,'I'iwi,English,false
22720844,Drepanis coccinea,Iiwi,English,true
22681158,Leuconotopicus borealis,Red-cockaded Woodpecker,English,true
22705042,Lanius ludovicianus,Loggerhead Shrike,English,true
22705874,Pica nutalli,Yellow-billed Magpie,English,true
22705608,Gymnorhinus cyanocephalus,Pinyon Jay,English,true
22705629,Aphelocoma coerulescens,Florida Jay,English,false
22705629,Aphelocoma coerulescens,Florida Scrub Jay,English,false
22705629,Aphelocoma coerulescens,Florida Scrub-Jay,English,false
22705629,Aphelocoma coerulescens,Florida Scrub-jay,English,true
22712080,Tachycineta cyaneoviridis,Bahama Swallow,English,true
22711108,Toxostoma bendirei,Bendire's Thrasher,English,true
22721256,Peucaea aestivalis,Bachman's Sparrow,English,true
22721082,Zonotrichia querula,Harris's Sparrow,English,true
22735434,Sturnella magna,Eastern Meadowlark,English,true
22724329,Euphagus carolinus,Rusty Blackbird,English,true
22721607,Vermivora bachmanii,Bachman's Warbler,English,true
22680459,Bucephala islandica,Barrow's Goldeneye,English,true
22680412,Somateria fischeri,Spectacled Eider,English,true
22721129,Ammospiza caudacuta,Saltmarsh Sharp-tailed Sparrow,English,false
