assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
136888436,103780113,Artemisiospiza belli,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Artemisiospiza,belli,,,,"(Cassin, 1850)",Least Concern,,3.1,Stable,Global
136890758,103780166,Artemisiospiza nevadensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Artemisiospiza,nevadensis,,,,"(Ridgway, 1874)",Least Concern,,3.1,Stable,Global
136898830,22679909,Anser rossii,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Anser,rossii,,,,"(Cassin, 1861)",Least Concern,,3.1,Increasing,Global
136925390,22721200,Amphispiza quinquestriata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Amphispiza,quinquestriata,,,,"(Sclater & Salvin, 1868)",Least Concern,,3.1,Decreasing,Global
136926221,22721191,Chondestes grammacus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Chondestes,grammacus,,,,"(Say, 1823)",Least Concern,,3.1,Decreasing,Global
136927420,22721188,Pooecetes gramineus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Pooecetes,gramineus,,,,"(Gmelin, 1789)",Least Concern,,3.1,Decreasing,Global
136929897,22721185,Spizella atrogularis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Spizella,atrogularis,,,,"(Cabanis, 1851)",Least Concern,,3.1,Decreasing,Global
136931238,22721179,Spizella pusilla,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Spizella,pusilla,,,,"(Wilson, 1810)",Least Concern,,3.1,Decreasing,Global
136933440,22721165,Spizella pallida,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Spizella,pallida,,,,"(Swainson, 1832)",Least Concern,,3.1,Decreasing,Global
136935565,22721272,Peucaea cassinii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Peucaea,cassinii,,,,"(Woodhouse, 1852)",Least Concern,,3.1,Decreasing,Global
136938349,22721280,Peucaea carpalis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Peucaea,carpalis,,,,"(Coues, 1873)",Least Concern,,3.1,Decreasing,Global
136939312,22721315,Melozone aberti,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Melozone,aberti,,,,"(Baird, 1852)",Least Concern,,3.1,Increasing,Global
136940817,22721323,Melozone crissalis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Melozone,crissalis,,,,"(Vigors, 1839)",Least Concern,,3.1,Decreasing,Global
136948895,22721310,Pipilo erythrophthalmus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Pipilo,erythrophthalmus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
136950106,22721304,Pipilo chlorurus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Pipilo,chlorurus,,,,"(Audubon, 1839)",Least Concern,,3.1,Stable,Global
136992006,22679859,Cygnus buccinator,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Cygnus,buccinator,,,,"Richardson, 1832",Least Concern,,3.1,Increasing,Global
136999461,22680104,Aix sponsa,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Aix,sponsa,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Increasing,Global
137010293,22680163,Mareca americana,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Mareca,americana,,,,"(Gmelin, 1789)",Least Concern,,3.1,Decreasing,Global
137023072,22680174,Anas rubripes,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Anas,rubripes,,,,"Brewster, 1902",Least Concern,,3.1,Decreasing,Global
137033144,22722522,Spindalis zena,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,SPINDALIDAE,Spindalis,zena,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Stable,Global
137082125,22722080,Coereba flaveola,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Coereba,flaveola,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
137115733,22721894,Myioborus pictus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Myioborus,pictus,,,,"(Swainson, 1829)",Least Concern,,3.1,Decreasing,Global
137210469,22721885,Cardellina rubrifrons,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Cardellina,rubrifrons,,,,"(Giraud, 1841)",Least Concern,,3.1,Decreasing,Global
137211627,22721879,Cardellina pusilla,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Cardellina,pusilla,,,,"(Wilson, 1811)",Least Concern,,3.1,Decreasing,Global
137213211,22721882,Cardellina canadensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Cardellina,canadensis,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Decreasing,Global
137221917,22721955,Basileuterus lachrymosus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Basileuterus,lachrymosus,,,,"(Bonaparte, 1850)",Least Concern,,3.1,Decreasing,Global
137225271,22721683,Setophaga townsendi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Setophaga,townsendi,,,,"(Townsend, 1837)",Least Concern,,3.1,Decreasing,Global
137231762,22721679,Setophaga nigrescens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Setophaga,nigrescens,,,,"(Townsend, 1837)",Least Concern,,3.1,Decreasing,Global
137238271,22721708,Setophaga graciae,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Setophaga,graciae,,,,"Baird, 1865",Least Concern,,3.1,Decreasing,Global
137240441,22721725,Setophaga discolor,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Setophaga,discolor,,,,"(Vieillot, 1809)",Least Concern,,3.1,Decreasing,Global
137255800,22721719,Setophaga pinus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Setophaga,pinus,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Increasing,Global
137263338,22721664,Setophaga pensylvanica,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Setophaga,pensylvanica,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Decreasing,Global
137268484,22721657,Setophaga petechia,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Setophaga,petechia,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Decreasing,Global
137271384,22721695,Setophaga fusca,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Setophaga,fusca,,,,"(Müller, 1776)",Least Concern,,3.1,Increasing,Global
137273211,22721667,Setophaga magnolia,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Setophaga,magnolia,,,,"(Wilson, 1811)",Least Concern,,3.1,Increasing,Global
137276381,22721670,Setophaga tigrina,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Setophaga,tigrina,,,,"(Gmelin, 1789)",Least Concern,,3.1,Increasing,Global
137278860,22721762,Setophaga ruticilla,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Setophaga,ruticilla,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Increasing,Global
137314200,22721876,Setophaga citrina,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Setophaga,citrina,,,,"(Boddaert, 1783)",Least Concern,,3.1,Increasing,Global
137315462,22721836,Geothlypis trichas,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Geothlypis,trichas,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Decreasing,Global
137319618,22721812,Geothlypis formosa,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Geothlypis,formosa,,,,"(Wilson, 1811)",Least Concern,,3.1,Decreasing,Global
137320329,22721824,Geothlypis philadelphia,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Geothlypis,philadelphia,,,,"(Wilson, 1810)",Least Concern,,3.1,Decreasing,Global
137321557,22721860,Geothlypis poliocephala,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Geothlypis,poliocephala,,,,"Baird, 1865",Least Concern,,3.1,Decreasing,Global
137322306,22721818,Oporornis agilis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Oporornis,agilis,,,,"(Wilson, 1812)",Least Concern,,3.1,Decreasing,Global
137322926,22721630,Leiothlypis virginiae,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Leiothlypis,virginiae,,,,"(Baird, 1860)",Least Concern,,3.1,Decreasing,Global
137323501,22721627,Leiothlypis ruficapilla,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Leiothlypis,ruficapilla,,,,"(Wilson, 1811)",Least Concern,,3.1,Stable,Global
137324184,22721636,Leiothlypis luciae,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Leiothlypis,luciae,,,,"(Cooper, 1861)",Least Concern,,3.1,Increasing,Global
137327353,22721624,Leiothlypis celata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Leiothlypis,celata,,,,"(Say, 1823)",Least Concern,,3.1,Decreasing,Global
137338345,22721621,Leiothlypis peregrina,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Leiothlypis,peregrina,,,,"(Wilson, 1811)",Least Concern,,3.1,Decreasing,Global
137343705,22721645,Oreothlypis superciliosa,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Oreothlypis,superciliosa,,,,"(Hartlaub, 1844)",Least Concern,,3.1,Decreasing,Global
137344170,22721765,Protonotaria citrea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Protonotaria,citrea,,,,"(Boddaert, 1783)",Least Concern,,3.1,Decreasing,Global
137353554,22721758,Mniotilta varia,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Mniotilta,varia,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Stable,Global
137354632,22721793,Parkesia noveboracensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Parkesia,noveboracensis,,,,"(Gmelin, 1789)",Least Concern,,3.1,Increasing,Global
137355852,22721803,Parkesia motacilla,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Parkesia,motacilla,,,,"(Vieillot, 1809)",Least Concern,,3.1,Increasing,Global
137356604,22721768,Helmitheros vermivorum,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Helmitheros,vermivorum,,,,"(Gmelin, 1789)",Least Concern,,3.1,Increasing,Global
137357547,22721046,Plectrophenax hyperboreus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CALCARIIDAE,Plectrophenax,hyperboreus,,,,"Ridgway, 1884",Least Concern,,3.1,Stable,Global
137367734,22721025,Rhynchophanes mccownii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CALCARIIDAE,Rhynchophanes,mccownii,,,,"(Lawrence, 1851)",Least Concern,,3.1,Stable,Global
137368434,22721037,Calcarius pictus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CALCARIIDAE,Calcarius,pictus,,,,"(Swainson, 1832)",Least Concern,,3.1,Unknown,Global
137415441,22718560,Anthus cervinus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MOTACILLIDAE,Anthus,cervinus,,,,"(Pallas, 1811)",Least Concern,,3.1,Stable,Global
137417893,22718348,Motacilla alba,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MOTACILLIDAE,Motacilla,alba,,,,"Linnaeus, 1758",Least Concern,,3.1,Stable,Global
137424739,22720027,Peucedramus taeniatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PEUCEDRAMIDAE,Peucedramus,taeniatus,,,,"(Du Bus, 1847)",Least Concern,,3.1,Decreasing,Global
137451722,22708139,Phainopepla nitens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PTILIOGONATIDAE,Phainopepla,nitens,,,,"(Swainson, 1838)",Least Concern,,3.1,Stable,Global
137475540,22708153,Bombycilla cedrorum,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,BOMBYCILLIDAE,Bombycilla,cedrorum,,,,"Vieillot, 1808",Least Concern,,3.1,Increasing,Global
137493608,22710886,Sturnus vulgaris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,STURNIDAE,Sturnus,vulgaris,,,,"Linnaeus, 1758",Least Concern,,3.1,Decreasing,Global
137510595,22708391,Ridgwayia pinicola,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TURDIDAE,Ridgwayia,pinicola,,,,"(Sclater, 1859)",Least Concern,,3.1,Decreasing,Global
137512073,22708385,Ixoreus naevius,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TURDIDAE,Ixoreus,naevius,,,,"(Gmelin, 1789)",Least Concern,,3.1,Decreasing,Global
137513227,22734203,Turdus rufopalliatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TURDIDAE,Turdus,rufopalliatus,,,,"Lafresnaye, 1840",Least Concern,,3.1,Stable,Global
137548137,22708667,Catharus guttatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TURDIDAE,Catharus,guttatus,,,,"(Pallas, 1811)",Least Concern,,3.1,Stable,Global
137548762,22708658,Catharus minimus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TURDIDAE,Catharus,minimus,,,,"(Lafresnaye, 1848)",Least Concern,,3.1,Decreasing,Global
137560639,22708556,Sialia currucoides,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TURDIDAE,Sialia,currucoides,,,,"Bechstein, 1798",Least Concern,,3.1,Increasing,Global
137565063,22708553,Sialia mexicana,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TURDIDAE,Sialia,mexicana,,,,"Swainson, 1832",Least Concern,,3.1,Increasing,Global
137567006,22709707,Luscinia svecica,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Luscinia,svecica,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
137573792,22716861,Chamaea fasciata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARADOXORNITHIDAE,Chamaea,fasciata,,,,"(Gambel, 1845)",Least Concern,,3.1,Decreasing,Global
137575998,22712567,Corthylio calendula,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,REGULIDAE,Corthylio,calendula,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Increasing,Global
137577336,22708163,Cinclus mexicanus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CINCLIDAE,Cinclus,mexicanus,,,,"Swainson, 1827",Least Concern,,3.1,Decreasing,Global
137607170,22711461,Thryophilus sinaloa,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TROGLODYTIDAE,Thryophilus,sinaloa,,,,"Baird, 1864",Least Concern,,3.1,Decreasing,Global
137608630,22711287,Campylorhynchus brunneicapillus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TROGLODYTIDAE,Campylorhynchus,brunneicapillus,,,,"(Lafresnaye, 1835)",Least Concern,,3.1,Decreasing,Global
137610926,22711374,Cistothorus palustris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TROGLODYTIDAE,Cistothorus,palustris,,,,"(Wilson, 1807)",Least Concern,,3.1,Increasing,Global
137612867,103885731,Troglodytes hiemalis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TROGLODYTIDAE,Troglodytes,hiemalis,,,,"Vieillot, 1819",Least Concern,,3.1,Increasing,Global
137614280,103884879,Troglodytes pacificus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TROGLODYTIDAE,Troglodytes,pacificus,,,,"(Baird, 1864)",Least Concern,,3.1,Decreasing,Global
137622028,22711335,Catherpes mexicanus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TROGLODYTIDAE,Catherpes,mexicanus,,,,"(Swainson, 1829)",Least Concern,,3.1,Stable,Global
137628554,22711332,Salpinctes obsoletus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TROGLODYTIDAE,Salpinctes,obsoletus,,,,"(Say, 1823)",Least Concern,,3.1,Decreasing,Global
137629174,22711244,Certhia americana,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CERTHIIDAE,Certhia,americana,,,,"Bonaparte, 1838",Least Concern,,3.1,Increasing,Global
137633266,22711568,Auriparus flaviceps,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,REMIZIDAE,Auriparus,flaviceps,,,,"(Sundevall, 1850)",Least Concern,,3.1,Decreasing,Global
137665061,22711732,Poecile sclateri,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARIDAE,Poecile,sclateri,,,,"(Kleinschmidt, 1897)",Least Concern,,3.1,Decreasing,Global
137668645,22712252,Hirundo rustica,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,HIRUNDINIDAE,Hirundo,rustica,,,,"Linnaeus, 1758",Least Concern,,3.1,Decreasing,Global
137673174,22712435,Petrochelidon fulva,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,HIRUNDINIDAE,Petrochelidon,fulva,,,,"Vieillot, 1807",Least Concern,,3.1,Increasing,Global
137693170,22717434,Eremophila alpestris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ALAUDIDAE,Eremophila,alpestris,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
137723972,22705996,Corvus imparatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Corvus,imparatus,,,,"Peters, 1929",Least Concern,,3.1,Decreasing,Global
137731845,22680229,Spatula discors,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Spatula,discors,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Increasing,Global
137751528,22705742,Cyanocorax morio,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Cyanocorax,morio,,,,"(Wagler, 1829)",Least Concern,,3.1,Stable,Global
137752425,22680367,Aythya americana,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Aythya,americana,,,,"(Eyton, 1838)",Least Concern,,3.1,Increasing,Global
137758280,22679789,Nomonyx dominicus,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Nomonyx,dominicus,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Stable,Global
137779223,22705254,Vireo altiloquus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,VIREONIDAE,Vireo,altiloquus,,,,"(Vieillot, 1808)",Least Concern,,3.1,Unknown,Global
137780032,155115462,Vireo olivaceus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,VIREONIDAE,Vireo,olivaceus,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Increasing,Global
137781453,22735122,Vireo gilvus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,VIREONIDAE,Vireo,gilvus,,,,"Vieillot, 1808)",Least Concern,,3.1,Increasing,Global
137782775,22705240,Vireo philadelphicus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,VIREONIDAE,Vireo,philadelphicus,,,,"(Cassin, 1851)",Least Concern,,3.1,Increasing,Global
137784330,22680462,Bucephala albeola,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Bucephala,albeola,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Increasing,Global
137787829,22705234,Vireo solitarius,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,VIREONIDAE,Vireo,solitarius,,,,"(Wilson, 1810)",Least Concern,,3.1,Increasing,Global
137791516,22705228,Vireo cassinii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,VIREONIDAE,Vireo,cassinii,,,,"Xántus de Vesey, 1858",Least Concern,,3.1,Stable,Global
137791991,22705237,Vireo flavifrons,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,VIREONIDAE,Vireo,flavifrons,,,,"Vieillot, 1808",Least Concern,,3.1,Increasing,Global
137793019,22705209,Vireo vicinior,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,VIREONIDAE,Vireo,vicinior,,,,"Coues, 1866",Least Concern,,3.1,Increasing,Global
137793946,22705188,Vireo griseus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,VIREONIDAE,Vireo,griseus,,,,"(Boddaert, 1783)",Least Concern,,3.1,Increasing,Global
137873168,22700670,Pachyramphus aglaiae,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TITYRIDAE,Pachyramphus,aglaiae,,,,"(Lafresnaye, 1839)",Least Concern,,3.1,Decreasing,Global
137904353,22728212,Cyrtonyx montezumae,ANIMALIA,CHORDATA,GALLIFORMES,AVES,ODONTOPHORIDAE,Cyrtonyx,montezumae,,,,"(Vigors, 1830)",Least Concern,,3.1,Decreasing,Global
137908133,22680370,Aythya collaris,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Aythya,collaris,,,,"(Donovan, 1809)",Least Concern,,3.1,Increasing,Global
137915793,22700500,Tyrannus forficatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Tyrannus,forficatus,,,,"(Gmelin, 1789)",Least Concern,,3.1,Decreasing,Global
137916521,22700509,Tyrannus dominicensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Tyrannus,dominicensis,,,,"(Gmelin, 1788)",Least Concern,,3.1,Stable,Global
137917704,22700506,Tyrannus tyrannus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Tyrannus,tyrannus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
137918644,22700497,Tyrannus verticalis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Tyrannus,verticalis,,,,"Say, 1823",Least Concern,,3.1,Decreasing,Global
137919372,22700494,Tyrannus crassirostris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Tyrannus,crassirostris,,,,"Swainson, 1826",Least Concern,,3.1,Unknown,Global
137922716,22700491,Tyrannus vociferans,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Tyrannus,vociferans,,,,"Swainson, 1826",Least Concern,,3.1,Stable,Global
137932133,22680472,Lophodytes cucullatus,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Lophodytes,cucullatus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Increasing,Global
137933642,22700488,Tyrannus couchii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Tyrannus,couchii,,,,"Baird, 1858",Least Concern,,3.1,Stable,Global
137934745,22700485,Tyrannus melancholicus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Tyrannus,melancholicus,,,,"Vieillot, 1819",Least Concern,,3.1,Increasing,Global
137935994,22700580,Myiodynastes luteiventris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Myiodynastes,luteiventris,,,,"Sclater, 1859",Least Concern,,3.1,Stable,Global
137936714,22734690,Dendragapus obscurus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Dendragapus,obscurus,,,,"(Say, 1823)",Least Concern,,3.1,Stable,Global
137940023,22700586,Myiozetetes similis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Myiozetetes,similis,,,,"(Spix, 1825)",Least Concern,,3.1,Stable,Global
137943278,22680364,Aythya valisineria,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Aythya,valisineria,,,,"(Wilson, 1814)",Least Concern,,3.1,Increasing,Global
137947972,22700433,Myiarchus crinitus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Myiarchus,crinitus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
137970575,22700430,Myiarchus nuttingi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Myiarchus,nuttingi,,,,"Ridgway, 1882",Least Concern,,3.1,Decreasing,Global
137971239,22700427,Myiarchus cinerascens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Myiarchus,cinerascens,,,,"(Lawrence, 1851)",Least Concern,,3.1,Increasing,Global
137973041,22700399,Myiarchus tuberculifer,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Myiarchus,tuberculifer,,,,"(d'Orbigny &amp; Lafresnaye, 1837)",Least Concern,,3.1,Decreasing,Global
137980753,22699886,Sayornis phoebe,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Sayornis,phoebe,,,,"(Latham, 1790)",Least Concern,,3.1,Increasing,Global
137981772,22699892,Sayornis nigricans,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Sayornis,nigricans,,,,"(Swainson, 1827)",Least Concern,,3.1,Increasing,Global
137983740,22699880,Empidonax fulvifrons,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Empidonax,fulvifrons,,,,"(Giraud, 1841)",Least Concern,,3.1,Decreasing,Global
137996609,22699864,Empidonax oberholseri,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Empidonax,oberholseri,,,,"Phillips, 1939",Least Concern,,3.1,Stable,Global
137997593,22699860,Empidonax wrightii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Empidonax,wrightii,,,,"Baird, 1858",Least Concern,,3.1,Increasing,Global
138000204,22699857,Empidonax hammondii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Empidonax,hammondii,,,,"(Xántus de Vesey, 1858)",Least Concern,,3.1,Increasing,Global
138003012,22699854,Empidonax minimus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Empidonax,minimus,,,,"(Baird & Baird, 1843)",Least Concern,,3.1,Decreasing,Global
138005562,22699848,Empidonax traillii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Empidonax,traillii,,,,"(Audubon, 1828)",Least Concern,,3.1,Decreasing,Global
138007144,22699845,Empidonax alnorum,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Empidonax,alnorum,,,,"Brewster, 1895",Least Concern,,3.1,Decreasing,Global
138028636,22699842,Empidonax virescens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Empidonax,virescens,,,,"(Vieillot, 1818)",Least Concern,,3.1,Stable,Global
138029777,22699839,Empidonax flaviventris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Empidonax,flaviventris,,,,"(Baird &amp; Baird, 1843)",Least Concern,,3.1,Increasing,Global
138032856,22699816,Contopus virens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Contopus,virens,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Decreasing,Global
138037174,22699811,Contopus sordidulus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Contopus,sordidulus,,,,"Sclater, 1859",Least Concern,,3.1,Decreasing,Global
