internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
22721686,Setophaga occidentalis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Setophaga,occidentalis,,,,,"(Townsend, 1837)","Setophaga occidentalis (del Hoyo and Collar 2016) was previously placed in the genus Dendroica following AOU (1998 &amp; supplements); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996).  "
22724793,Setophaga dominica,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Setophaga,dominica,,,,,"(Linnaeus, 1766)",Setophaga dominica (del Hoyo and Collar 2016) was previously placed in the genus Dendroica following AOU (1998 &amp; supplements).  
22721731,Setophaga palmarum,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Setophaga,palmarum,,,,,"(Gmelin, 1789)","Setophaga palmarum (del Hoyo and Collar 2016) was previously placed in the genus Dendroica following AERC TAC (2003); AOU (1998 &amp; supplements); Cramp et al. (1977-1994); SACC (2005 &amp; updates); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996).  "
22721673,Setophaga caerulescens,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Setophaga,caerulescens,,,,,"(Gmelin, 1789)","Setophaga caerulescens (del Hoyo and Collar 2016) was previously placed in the genus Dendroica following AERC TAC (2003); AOU (1998 &amp; supplements); Cramp et al. (1977-1994); SACC (2005 &amp; updates); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996).  "
22721734,Setophaga castanea,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Setophaga,castanea,,,,,"(Wilson, 1810)","Setophaga castanea (del Hoyo and Collar 2016) was previously placed in the genus Dendroica following AERC TAC (2003); AOU (1998 &amp; supplements); Cramp et al. (1977-1994); SACC (2005 &amp; updates); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996).  "
22721639,Setophaga americana,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Setophaga,americana,,,,,"(Linnaeus, 1758)","Setophaga americana (del Hoyo and Collar 2016) was previously placed in the genus Parula following AERC TAC (2003); AOU (1998 &amp; supplements); Cramp et al. (1977-1994); SACC (2005 &amp; updates); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996).  "
22721830,Geothlypis tolmiei,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Geothlypis,tolmiei,,,,,"(Townsend, 1839)","Geothlypis tolmiei (del Hoyo and Collar 2016) was previously placed in the genus Oporornis following AOU (1998 &amp; supplements); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996).  "
22721776,Limnothlypis swainsonii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Limnothlypis,swainsonii,,,,,"(Audubon, 1834)",""
22679597,Callipepla douglasii,ANIMALIA,CHORDATA,AVES,GALLIFORMES,ODONTOPHORIDAE,Callipepla,douglasii,,,,,"(Vigors, 1829)",""
22679780,Dendrocygna autumnalis,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Dendrocygna,autumnalis,,,,,"(Linnaeus, 1758)",""
22729706,Phoenicopterus ruber,ANIMALIA,CHORDATA,AVES,PHOENICOPTERIFORMES,PHOENICOPTERIDAE,Phoenicopterus,ruber,,,,,"Linnaeus, 1758",""
22679473,Lagopus leucura,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Lagopus,leucura,,,,,"(Richardson, 1831)",""
22696574,Podilymbus podiceps,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podilymbus,podiceps,,,,,"(Linnaeus, 1758)",""
22721610,Vermivora cyanoptera,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Vermivora,cyanoptera,,,,,"(Linnaeus, 1766)",""
22721779,Seiurus aurocapilla,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Seiurus,aurocapilla,,,,,"(Linnaeus, 1766)",""
103798425,Setophaga coronata,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Setophaga,coronata,,,,,"(Linnaeus, 1766)","Setophaga coronata and S. auduboni (del Hoyo and Collar 2016) were previously placed in the genus Dendroica and lumped as D. coronata following AERC TAC (2003); AOU (1998 &amp; supplements); Cramp et al. (1977-1994); SACC (2005 &amp; updates); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996).  "
103798482,Setophaga auduboni,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Setophaga,auduboni,,,,,"(Townsend, 1837)","Setophaga coronata and S. auduboni (del Hoyo and Collar 2016) were previously placed in the genus Dendroica and lumped as D. coronata following AERC TAC (2003); AOU (1998 &amp; supplements); Cramp et al. (1977-1994); SACC (2005 &amp; updates); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996).  "
22696571,Tachybaptus dominicus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Tachybaptus,dominicus,,,,,"(Linnaeus, 1766)",""
22679591,Oreortyx pictus,ANIMALIA,CHORDATA,AVES,GALLIFORMES,ODONTOPHORIDAE,Oreortyx,pictus,,,,,"(Douglas, 1829)",""
22734695,Dendragapus fuliginosus,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Dendragapus,fuliginosus,,,,,"(Ridgway, 1873)",""
22733619,Branta hutchinsii,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Branta,hutchinsii,,,,,"(Richardson, 1832)","Branta canadensis (del Hoyo and Collar 2014) was previously split as B. canadensis and B. hutchinsii following AOU (2004), and before then lumped as B. canadensis following Sibley and Monroe (1990, 1993)."
22690296,Patagioenas flavirostris,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Patagioenas,flavirostris,,,,,"Wagler, 1831",""
22711029,Mimus gilvus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MIMIDAE,Mimus,gilvus,,,,,"(Vieillot, 1808)",""
22711020,Melanotis caerulescens,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MIMIDAE,Melanotis,caerulescens,,,,,"(Swainson, 1827)",""
22696631,Aechmophorus occidentalis,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Aechmophorus,occidentalis,,,,,"(Lawrence, 1858)",""
22708914,Turdus grayi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Turdus,grayi,,,,,"Bonaparte, 1838",""
22680233,Spatula cyanoptera,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Spatula,cyanoptera,,,,,"(Vieillot, 1816)",Spatula cyanoptera (del Hoyo and Collar 2014) was previously placed in the genus Anas.
22708631,Catharus aurantiirostris,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Catharus,aurantiirostris,,,,,"(Hartlaub, 1850)",""
22679500,Bonasa umbellus,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Bonasa,umbellus,,,,,"(Linnaeus, 1766)","Known to have hybridized, very rarely, with Canachites canadensis. Variation complex, and compounded by existence of both grey and brown morphs, as well as intermediates; some geographical variation clinal. Different subspecies and colour morphs are linked to both climatic factors and specific vegetation zones (Madge and McGowan 2002). Some of the subspecies listed (e.g. affinis, thayeri, helmei) may not be tenable. Sixteen subspecies currently recognized."
22680402,Aythya affinis,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Aythya,affinis,,,,,"(Eyton, 1838)",""
22708587,Myadestes townsendi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Myadestes,townsendi,,,,,"(Audubon, 1838)",""
22708550,Sialia sialis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Sialia,sialis,,,,,"(Linnaeus, 1758)",""
103889499,Turdus migratorius,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Turdus,migratorius,,,,,"Linnaeus, 1766","Turdus migratorius and T. confinis (del Hoyo and Collar 2016) were previously lumped as T. migratorius following AERC TAC (2003), AOU (1998 &amp; supplements), Cramp et al. (1977-1994), Sibley &amp; Monroe (1990, 1993) and Stotz et al. (1996)."
22708938,Turdus assimilis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Turdus,assimilis,,,,,"Cabanis, 1850",""
103881682,Catharus ustulatus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Catharus,ustulatus,,,,,"(Nuttall, 1840)","Catharus ustulatus and C. swainsoni (del Hoyo and Collar 2016) were previously lumped as C. ustulatus following AERC TAC (2003), AOU (1998 &amp; supplements), Cramp et al. (1977-1994), SACC (2005 &amp; updates), Sibley &amp; Monroe (1990, 1993) and Stotz et al. (1996).  "
103881981,Catharus swainsoni,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Catharus,swainsoni,,,,,"(Tschudi, 1845)","Catharus ustulatus and C. swainsoni (del Hoyo and Collar 2016) were previously lumped as C. ustulatus following AERC TAC (2003), AOU (1998 &amp; supplements), Cramp et al. (1977-1994), SACC (2005 &amp; updates), Sibley &amp; Monroe (1990, 1993) and Stotz et al. (1996).  "
22712594,Regulus satrapa,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,REGULIDAE,Regulus,satrapa,,,,,"Lichtenstein, 1823",""
22711594,Polioptila nigriceps,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,POLIOPTILIDAE,Polioptila,nigriceps,,,,,"Baird, 1864",""
22711585,Polioptila californica,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,POLIOPTILIDAE,Polioptila,californica,,,,,"Brewster, 1881",""
22690774,Columbina passerina,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Columbina,passerina,,,,,"(Linnaeus, 1758)",""
22690784,Columbina talpacoti,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Columbina,talpacoti,,,,,"(Temminck, 1809)",""
22711377,Thryomanes bewickii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TROGLODYTIDAE,Thryomanes,bewickii,,,,,"(Audubon, 1827)",""
22690966,Geotrygon montana,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Geotrygon,montana,,,,,"(Linnaeus, 1758)",""
103887192,Thryothorus ludovicianus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TROGLODYTIDAE,Thryothorus,ludovicianus,,,,,"(Latham, 1790)","Thryothorus ludovicianus and T. albinucha (del Hoyo and Collar 2016) were previously lumped as T. ludovicianus (see AOU [1998 &amp; supplements]; Sibley &amp; Monroe [1990, 1993]; Stotz et al. [1996]).  "
22712028,Psaltriparus minimus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,AEGITHALIDAE,Psaltriparus,minimus,,,,,"(Townsend, 1837)",""
22705182,Vireo huttoni,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,VIREONIDAE,Vireo,huttoni,,,,,"Cassin, 1851",""
22705231,Vireo plumbeus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,VIREONIDAE,Vireo,plumbeus,,,,,"Coues, 1866",""
22705248,Vireo flavoviridis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,VIREONIDAE,Vireo,flavoviridis,,,,,"(Cassin, 1851)",""
22700689,Tityra semifasciata,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TITYRIDAE,Tityra,semifasciata,,,,,"(Spix, 1825)",""
22729044,Leuconotopicus arizonae,ANIMALIA,CHORDATA,AVES,PICIFORMES,PICIDAE,Leuconotopicus,arizonae,,,,,"(Hargitt, 1886)","Leuconotopicus arizonae (del Hoyo and Collar 2014) was previously placed in the genus Picoides. Picoides stricklandi (Sibley and Monroe 1990, 1993) was previously split into P. stricklandi and P. arizonae following AOU (2000)."
22681166,Leuconotopicus villosus,ANIMALIA,CHORDATA,AVES,PICIFORMES,PICIDAE,Leuconotopicus,villosus,,,,,"(Linnaeus, 1766)",Leuconotopicus villosus (del Hoyo and Collar 2014) was previously placed in the genus Picoides.
22693388,Calidris temminckii,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Calidris,temminckii,,,,,"(Leisler, 1812)",""
22684337,Coccyzus minor,ANIMALIA,CHORDATA,AVES,CUCULIFORMES,CUCULIDAE,Coccyzus,minor,,,,,"(Gmelin, 1788)",""
22736398,Antrostomus arizonae,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,CAPRIMULGIDAE,Antrostomus,arizonae,,,,,"Brewster, 1881","Antrostomus arizonae (del Hoyo and Collar 2014) was previously placed in the genus Caprimulgus. Caprimulgus vociferus (Sibley and Monroe 1990, 1993) was previously split into C. vociferus and C. arizonae following AOU (2010)."
22688202,Calypte costae,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Calypte,costae,,,,,"(Bourcier, 1839)",""
22688293,Selasphorus platycercus,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Selasphorus,platycercus,,,,,"(Swainson, 1827)",""
22684328,Coccyzus erythropthalmus,ANIMALIA,CHORDATA,AVES,CUCULIFORMES,CUCULIDAE,Coccyzus,erythropthalmus,,,,,"(Wilson, 1811)",""
22684458,Geococcyx californianus,ANIMALIA,CHORDATA,AVES,CUCULIFORMES,CUCULIDAE,Geococcyx,californianus,,,,,"(Lesson, 1829)",""
155660662,Megascops asio,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Megascops,asio,,,,,"(Linnaeus, 1758)","The form lambi was reassigned to Megascops asio from M. cooperi in del Hoyo and Collar (2014), however the claimed sympatry of lambi and M. cooperi (König et al. 2008) is not clear (T.S. Schulenberg in litt. 2019) and lambi is reassigned back to M. cooperi."
22683623,Megaceryle alcyon,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Megaceryle,alcyon,,,,,"(Linnaeus, 1758)",""
22726838,Trogon ambiguus,ANIMALIA,CHORDATA,AVES,TROGONIFORMES,TROGONIDAE,Trogon,ambiguus,,,,,"Gould, 1835","Trogon elegans and T. ambiguus (del Hoyo and Collar 2014) were previously lumped as T. elegans following Sibley and Monroe (1990, 1993)."
22686259,Amazona viridigenalis,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,viridigenalis,,,,,"(Cassin, 1853)",""
22718591,Anthus spragueii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MOTACILLIDAE,Anthus,spragueii,,,,,"(Audubon, 1844)","Molecular analyses suggest close relationship with A. furcatus, A. hellmayri and A. bogotensis, and may form a clade with these species and A. chii, A. correndera and A. antarcticus. Monotypic."
22728472,Centrocercus minimus,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Centrocercus,minimus,,,,,"Young, Braun, Oyler-McCance, Hupp & Quinn, 2000",""
22693414,Calidris acuminata,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Calidris,acuminata,,,,,"(Horsfield, 1821)",""
22690733,Ectopistes migratorius,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ectopistes,migratorius,,,,,"(Linnaeus, 1766)",""
103764950,Carduelis carduelis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Carduelis,carduelis,,,,,"(Linnaeus, 1758)","Carduelis carduelis and C. caniceps (del Hoyo and Collar 2016) were previously lumped as C. carduelis following AERC TAC (2003); AOU (1998 &amp; supplements); Christidis &amp; Boles (2008); Cramp et al. (1977-1994); SACC (2005 &amp; updates); Sibley &amp; Monroe (1990, 1993); Turbott (1990)."
22736393,Antrostomus vociferus,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,CAPRIMULGIDAE,Antrostomus,vociferus,,,,,"(Wilson, 1812)","Antrostomus vociferus (del Hoyo and Collar 2014) was previously placed in the genus Caprimulgus. Caprimulgus vociferus (Sibley and Monroe 1990, 1993) was previously split into C. vociferus and C. arizonae following AOU (2010)."
22697997,Pterodroma longirostris,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,longirostris,,,,,"(Stejneger, 1893)",""
132467692,Puffinus newelli,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Puffinus,newelli,,,,,"Henshaw, 1900","Puffinus newelli (del Hoyo and Collar 2014) has been split into P. newelli and P. myrtae (which see) (Handbook of the Birds of the World and BirdLife International 2018). Martínez-Gómez et al. (2015) found molecular evidence that Newell’s Shearwater Puffinus newelli and Townsend’s Shearwater P. auricularis are conspecific. Although they mention the morphological analysis in del Hoyo and Collar (2014: p386) which gave a Tobias score of 7 to newelli, these authors did not consider the characters in question: larger size (an effect size of 3.29 on tail length yielded a score of 2; new data in Shirihai et al. [2017] yields an effect size of 2.41, thus again a score of 2); cleaner-cut head pattern (score 1); bolder, squarer neck mark (score 2); all-white undertail-coverts (score 2); plus darker upperparts (scored 1 but uncounted).(These characters and scores are revised below.)Martínez-Gómez et al. (2015) also mentioned that ‘Howell (2012) proposed a separate treatment based on their differences in morphology, breeding chronology (Ainley et al. 1997; Bourne et al. 1988), and breeding ecology (Spear et al. 1995)’ [NB these citations in quotation marks are not in the reference list below]. Thus it appears that there are behavioural and ecological differences between the taxa in addition to the morphological ones. Martínez-Gómez et al. (2015) cited the case of Charadrius dealbatus as one in which morphological characters are strong but genetic ones non-existent, but they did not mention that del Hoyo and Collar (2014) accepted the morphological characters despite the genetic evidence. In the present case it seems appropriate to continue to consider that two species are involved, pending confirmation of the authors’ molecular work, clarification of the accuracy of the scoring used to maintain the split of newelli in del Hoyo and Collar (2014), and evidence of the behavioural and ecological differences between the taxa.However, Martínez-Gómez et al. (2015) also found that P. n. myrtae, ‘Rapa Shearwater’, is genetically more distinct from newelli than newelli is from auricularis. On this basis they propose that myrtae be treated as a full species. Such an arrangement is supported by Shirihai et al. (2017), who noted:Rapa Shearwater is much smaller (in all biometric characters) than the other two taxa…, and is furthermore highly distinctive in having a unique combination of white undertail-coverts (vs. dark in both newelli and auricularis) and whitish inner webs to the remiges, as well as a white face.There is a contradiction here with del Hoyo and Collar (2014), where the undertail-coverts of newelli, compared to auricularis, are given as ‘white vs white-edged grey’. Further consideration of this point, by examining images online and Plate 16.1 in Howell (2012: 147), indicate that auricularis has marginally more extensive black undertail-coverts than newelli. However, the information contained in Howell (2012) and the references he cited, plus that conveyed in Howell’s Plate 16.1, lead to somewhat differently scored and parsed characters for newelli vs auricularis:  larger size (effect size 2.41 [see above]: 2);  cleaner-cut and blacker head- and neck-sides (2);  more white on undertail-coverts (1); darker upperparts (1); somewhat different feeding ecology, using less upwelled, more stratified waters with more turbulent meteorological features (Spear et al. 1995; allow 1); breeding chronology (Ainley et al. 1997; no score allowed).By this means newelli continues to achieve species rank under the Tobias criteria. We therefore retain P. newelli as a separate species from P. auricularis until independent genetic analysis supports Martínez-Gómez et al. (2015) and/or until a new full assessment of morphological characters, and of the behavioural/ecological evidence, can be undertaken."
22705159,Vireo atricapilla,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,VIREONIDAE,Vireo,atricapilla,,,,,"Woodhouse, 1852",""
22720863,Melamprosops phaeosoma,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Melamprosops,phaeosoma,,,,,"Casey & Jacobi, 1974",""
62026481,Gelochelidon nilotica,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Gelochelidon,nilotica,,,,,"(Gmelin, 1789)","Gelochelidon nilotica and G. macrotarsa (del Hoyo and Collar 2014) were previously placed in the genus Sterna and lumped as S. nilotica following Sibley and Monroe (1990, 1993)."
22680247,Spatula clypeata,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Spatula,clypeata,,,,,"(Linnaeus, 1758)",Spatula clypeata (del Hoyo and Collar 2014) was previously placed in the genus Anas.
22693862,Charadrius leschenaultii,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Charadrius,leschenaultii,,,,,"Lesson, 1826",""
22680301,Anas acuta,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Anas,acuta,,,,,"Linnaeus, 1758",""
22689778,Antrostomus carolinensis,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,CAPRIMULGIDAE,Antrostomus,carolinensis,,,,,"(Gmelin, 1789)",Antrostomus carolinensis (del Hoyo and Collar 2014) was previously placed in the genus Caprimulgus.
22696916,Egretta rufescens,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Egretta,rufescens,,,,,"(Gmelin, 1789)",""
22693363,Calidris canutus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Calidris,canutus,,,,,"(Linnaeus, 1758)",""
22708670,Hylocichla mustelina,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Hylocichla,mustelina,,,,,"(Gmelin, 1789)",""
22692913,Fulica atra,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Fulica,atra,,,,,"Linnaeus, 1758",""
22720560,Haemorhous cassinii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Haemorhous,cassinii,,,,,"(Baird, 1854)","Haemorhous cassinii (del Hoyo and Collar 2016) was previously placed in the genus Carpodacus following AOU (1998 &amp; supplements); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996)."
22698209,Ardenna grisea,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Ardenna,grisea,,,,,"(Gmelin, 1789)",Ardenna grisea (del Hoyo and Collar 2014) was previously placed in the genus Puffinus as P. griseus.
22693356,Calidris virgata,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Calidris,virgata,,,,,"Gmelin, 1789",""
22727811,Streptopelia decaocto,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Streptopelia,decaocto,,,,,"Frivaldszky, 1838","Streptopelia decaocto and S. xanthocycla (del Hoyo and Collar 2014) were previously lumped as S. decaocto following Sibley and Monroe (1990, 1993)."
22718379,Motacilla citreola,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MOTACILLIDAE,Motacilla,citreola,,,,,"Pallas, 1776",""
22678911,Perdix perdix,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Perdix,perdix,,,,,"(Linnaeus, 1758)",""
22696453,Falco columbarius,ANIMALIA,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Falco,columbarius,,,,,"Linnaeus, 1758",""
22694591,Thalasseus sandvicensis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Thalasseus,sandvicensis,,,,,"(Latham, 1787)",Thalasseus sandvicensis (del Hoyo and Collar 2014) was previously placed in the genus Sterna.
22696993,Ardea cinerea,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Ardea,cinerea,,,,,"Linnaeus, 1758",""
22693369,Calidris alba,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Calidris,alba,,,,,"(Pallas, 1764)",""
22694730,Onychoprion anaethetus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Onychoprion,anaethetus,,,,,"(Scopoli, 1786)",Onychoprion anaethetus (del Hoyo and Collar 2014) was previously placed in the genus Sterna.
22693289,Tringa brevipes,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Tringa,brevipes,,,,,"(Vieillot, 1816)",Tringa brevipes (del Hoyo and Collar 2014) was previously placed in the genus Heteroscelus.
103822471,Motacilla tschutschensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MOTACILLIDAE,Motacilla,tschutschensis,,,,,"Gmelin, 1789","Motacilla flava and M. tschutschensis (del Hoyo and Collar 2016) were previously lumped as M. flava following AERC TAC (2003); Cramp et al. (1977-1994); Dowsett and Forbes-Watson (1993); Sibley and Monroe (1990, 1993)."
22693452,Calidris pygmaea,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Calidris,pygmaea,,,,,"(Linnaeus, 1758)",Calidris pygmaea (del Hoyo and Collar 2014) was previously placed in the genus Eurynorhynchus as E. pygmeus.
22698535,Hydrobates tristrami,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,HYDROBATIDAE,Hydrobates,tristrami,,,,,"(Salvin, 1896)",Hydrobates tristrami (del Hoyo and Collar 2014) was previously placed in the genus Oceanodroma.
22708574,Myadestes lanaiensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Myadestes,lanaiensis,,,,,"(Wilson, 1891)",""
22725044,Acanthis flammea,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Acanthis,flammea,,,,,"(Linnaeus, 1758)",Acanthis flammea (del Hoyo and Collar 2016) was previously placed in the genus Carduelis following Ottvall et al. (2002).
22721012,Emberiza schoeniclus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,EMBERIZIDAE,Emberiza,schoeniclus,,,,,"(Linnaeus, 1758)",""
22720030,Fringilla coelebs,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Fringilla,coelebs,,,,,"Linnaeus, 1758",""
22718575,Anthus rubescens,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MOTACILLIDAE,Anthus,rubescens,,,,,"(Tunstall, 1771)",""
22727969,Himantopus himantopus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,RECURVIROSTRIDAE,Himantopus,himantopus,,,,,"(Linnaeus, 1758)","Himantopus himantopus (del Hoyo and Collar 2014) was previously split as H. himantopus, H. leucocephalus and H. mexicanus and following AOU (1998) and SACC (2006). Prior to that, H. melanurus had been split from H. mexicanus following Sibley and Monroe (1990, 1993)."
22678691,Alectoris chukar,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Alectoris,chukar,,,,,"(Gray, 1830)",""
22680186,Anas platyrhynchos,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Anas,platyrhynchos,,,,,"Linnaeus, 1758","Anas platyrhynchos and A. fulvigula (incorporating diazi) (del Hoyo and Collar 2014) were previously treated as A. platyrhynchos (incorporating diazi) and A. fulvigula following Sibley and Monroe (1990, 1993)."
22697043,Ardea alba,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Ardea,alba,,,,,"Linnaeus, 1758","Ardea alba (del Hoyo and Collar 2014) was previously placed in the genus Casmerodius as C. albus. Casmerodius albus (Sibley and Monroe 1990, 1993) was previously retained as a cross-regional species contra Christidis and Boles (2008) who moved C. albus into the genus Ardea and split it into two cross-regional species A. alba and A. modesta (note gender agreement of specific name for alba)."
22698188,Ardenna carneipes,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Ardenna,carneipes,,,,,"(Gould, 1844)",Ardenna carneipes (del Hoyo et al. 2014) was previously placed in the genus Puffinus.
22693052,Scolopax rusticola,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Scolopax,rusticola,,,,,"Linnaeus, 1758",""
